,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
4209,20180111,002921.SZ,财富证券有限责任公司杭州庆春路证券营业部,593.7,1.11,71.01,0.13,522.69
4210,20180112,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,850.35,0.87,405.93,0.42,444.41
4211,20180112,002908.SZ,财富证券有限责任公司杭州庆春路证券营业部,229.09,0.32,916.63,1.29,-687.54
4212,20180112,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,326.31,0.66,253.56,0.51,72.75
4213,20180112,002919.SZ,财富证券有限责任公司杭州庆春路证券营业部,333.35,0.92,142.85,0.39,190.5
4214,20180112,002921.SZ,财富证券有限责任公司杭州庆春路证券营业部,341.49,0.88,442.23,1.14,-100.74
4216,20180112,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,2919.61,0.64,0.0,0.0,2919.61
4217,20180112,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,2946.34,0.65,-2946.34
4218,20180115,000615.SZ,财富证券有限责任公司杭州庆春路证券营业部,629.3,0.59,387.89,0.36,241.41
4219,20180115,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,547.2,0.61,1154.47,1.29,-607.28
4220,20180115,002911.SZ,财富证券有限责任公司杭州庆春路证券营业部,841.11,1.41,332.44,0.56,508.67
4221,20180115,002921.SZ,财富证券有限责任公司杭州庆春路证券营业部,248.03,0.58,363.13,0.85,-115.1
4222,20180115,300730.SZ,财富证券有限责任公司杭州庆春路证券营业部,217.23,0.63,133.2,0.38,84.03
4223,20180116,000585.SZ,财富证券有限责任公司杭州庆春路证券营业部,116.83,0.74,4.08,0.03,112.75
4224,20180116,001965.SZ,财富证券有限责任公司杭州庆春路证券营业部,842.0,1.2,213.69,0.31,628.31
4225,20180116,002826.SZ,财富证券有限责任公司杭州庆春路证券营业部,264.43,0.73,162.27,0.45,102.17
4226,20180116,002911.SZ,财富证券有限责任公司杭州庆春路证券营业部,316.79,0.35,1099.22,1.22,-782.43
4227,20180116,002921.SZ,财富证券有限责任公司杭州庆春路证券营业部,183.81,0.47,230.83,0.59,-47.02
4228,20180116,002922.SZ,财富证券有限责任公司杭州庆春路证券营业部,305.09,0.6,317.66,0.62,-12.57
4229,20180116,300542.SZ,财富证券有限责任公司杭州庆春路证券营业部,1149.58,1.64,530.76,0.76,618.82
4230,20180116,600025.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,1234.56,0.63,-1234.56
4231,20180117,002893.SZ,财富证券有限责任公司杭州庆春路证券营业部,313.43,0.71,310.97,0.7,2.45
4233,20180118,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,1275.47,1.81,379.14,0.54,896.33
4234,20180118,300542.SZ,财富证券有限责任公司杭州庆春路证券营业部,171.83,0.35,911.35,1.86,-739.51
4235,20180118,300664.SZ,财富证券有限责任公司杭州庆春路证券营业部,1085.79,1.53,178.07,0.25,907.72
4236,20180119,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,2067.95,1.01,2108.07,1.03,-40.12
4238,20180119,603655.SH,财富证券有限责任公司杭州庆春路证券营业部,364.65,0.85,0.0,0.0,364.65
4239,20180122,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,335.8,0.62,281.81,0.52,53.99
4240,20180122,002917.SZ,财富证券有限责任公司杭州庆春路证券营业部,235.3,0.6,105.01,0.27,130.29
4241,20180122,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,1607.15,0.76,0.0,0.0,1607.15
4242,20180122,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,1837.82,0.87,-1837.82
4243,20180122,603080.SH,财富证券有限责任公司杭州庆春路证券营业部,371.26,0.79,0.0,0.0,371.26
4244,20180122,603329.SH,财富证券有限责任公司杭州庆春路证券营业部,418.22,0.74,0.0,0.0,418.22
4245,20180122,603388.SH,财富证券有限责任公司杭州庆春路证券营业部,723.88,1.74,0.0,0.0,723.88
4246,20180123,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,548.45,0.7,1085.79,1.38,-537.34
4247,20180123,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,1032.54,1.65,417.7,0.67,614.85
4249,20180123,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,1428.72,0.94,0.0,0.0,1428.72
4250,20180124,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,799.37,0.86,683.34,0.73,116.02
4251,20180124,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,258.66,0.34,1183.41,1.56,-924.75
4252,20180124,300732.SZ,财富证券有限责任公司杭州庆春路证券营业部,1062.4,1.61,119.95,0.18,942.45
4253,20180124,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,1636.05,0.9,-1636.05
4254,20180125,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,644.52,0.87,607.91,0.82,36.61
4256,20180125,603683.SH,财富证券有限责任公司杭州庆春路证券营业部,359.5,0.73,0.0,0.0,359.5
4257,20180126,002676.SZ,财富证券有限责任公司杭州庆春路证券营业部,1675.42,1.72,185.15,0.19,1490.27
4258,20180126,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,370.14,0.93,468.22,1.18,-98.08
4260,20180126,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,275.19,0.55,250.95,0.5,24.24
4261,20180126,300612.SZ,财富证券有限责任公司杭州庆春路证券营业部,926.69,1.24,133.28,0.18,793.4
4262,20180126,300730.SZ,财富证券有限责任公司杭州庆春路证券营业部,302.36,0.86,152.28,0.43,150.08
4263,20180126,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,1311.93,1.16,-1311.93
4264,20180129,002676.SZ,财富证券有限责任公司杭州庆春路证券营业部,282.95,0.57,1290.88,2.6,-1007.93
4265,20180129,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,301.76,0.7,509.18,1.19,-207.42
4266,20180129,002923.SZ,财富证券有限责任公司杭州庆春路证券营业部,144.01,0.49,224.57,0.77,-80.55
4267,20180129,300612.SZ,财富证券有限责任公司杭州庆春路证券营业部,208.14,0.31,922.62,1.39,-714.48
4268,20180129,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,300.48,59.48,0.0,0.0,300.48
4269,20180130,002676.SZ,财富证券有限责任公司杭州庆春路证券营业部,225.25,0.48,294.9,0.63,-69.65
4270,20180130,002908.SZ,财富证券有限责任公司杭州庆春路证券营业部,222.77,0.53,301.17,0.72,-78.4
4271,20180130,300104.SZ,财富证券有限责任公司杭州庆春路证券营业部,4.23,0.16,649.47,24.31,-645.24
4272,20180130,603329.SH,财富证券有限责任公司杭州庆春路证券营业部,563.68,0.9,0.0,0.0,563.68
4273,20180131,002847.SZ,财富证券有限责任公司杭州庆春路证券营业部,146.16,1.72,18.49,0.22,127.67
4274,20180131,002908.SZ,财富证券有限责任公司杭州庆春路证券营业部,371.48,0.88,234.16,0.55,137.32
4275,20180131,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,323.69,0.74,224.38,0.52,99.31
4276,20180131,603329.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,537.22,0.81,-537.22
4277,20180131,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,421.44,0.73,-421.44
4278,20180201,002923.SZ,财富证券有限责任公司杭州庆春路证券营业部,412.49,0.74,299.58,0.54,112.91
4279,20180201,300727.SZ,财富证券有限责任公司杭州庆春路证券营业部,861.02,1.78,99.3,0.2,761.72
4280,20180201,603329.SH,财富证券有限责任公司杭州庆春路证券营业部,680.88,0.83,0.0,0.0,680.88
4281,20180201,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,736.31,0.61,-736.31
4282,20180202,002893.SZ,财富证券有限责任公司杭州庆春路证券营业部,389.58,0.67,309.85,0.53,79.72
4283,20180202,002908.SZ,财富证券有限责任公司杭州庆春路证券营业部,170.25,0.69,173.03,0.7,-2.77
4284,20180202,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,347.51,0.94,178.69,0.48,168.82
4285,20180202,002923.SZ,财富证券有限责任公司杭州庆春路证券营业部,322.5,0.61,466.13,0.88,-143.63
4286,20180202,300104.SZ,财富证券有限责任公司杭州庆春路证券营业部,2.79,0.11,1376.14,53.86,-1373.35
4287,20180202,300364.SZ,财富证券有限责任公司杭州庆春路证券营业部,561.6,1.74,53.38,0.17,508.22
4288,20180202,300727.SZ,财富证券有限责任公司杭州庆春路证券营业部,89.76,0.22,777.92,1.87,-688.16
4289,20180202,603050.SH,财富证券有限责任公司杭州庆春路证券营业部,300.84,0.77,0.0,0.0,300.84
4290,20180202,603499.SH,财富证券有限责任公司杭州庆春路证券营业部,945.19,1.51,0.0,0.0,945.19
4291,20180202,603655.SH,财富证券有限责任公司杭州庆春路证券营业部,401.56,0.96,0.0,0.0,401.56
4292,20180205,000736.SZ,财富证券有限责任公司杭州庆春路证券营业部,472.66,1.53,78.25,0.25,394.41
4293,20180205,000995.SZ,财富证券有限责任公司杭州庆春路证券营业部,8.96,0.28,63.9,1.98,-54.93
4294,20180205,002908.SZ,财富证券有限责任公司杭州庆春路证券营业部,445.15,0.63,512.89,0.73,-67.74
4295,20180205,600696.SH,财富证券有限责任公司杭州庆春路证券营业部,138.61,2.7,0.0,0.0,138.61
4296,20180205,603056.SH,财富证券有限责任公司杭州庆春路证券营业部,1566.6,0.95,0.0,0.0,1566.6
4297,20180205,603363.SH,财富证券有限责任公司杭州庆春路证券营业部,358.89,0.67,0.0,0.0,358.89
4298,20180205,603676.SH,财富证券有限责任公司杭州庆春路证券营业部,303.9,0.68,0.0,0.0,303.9
4299,20180205,603848.SH,财富证券有限责任公司杭州庆春路证券营业部,284.24,0.69,0.0,0.0,284.24
4300,20180205,603916.SH,财富证券有限责任公司杭州庆春路证券营业部,257.75,0.52,0.0,0.0,257.75
4301,20180206,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,558.91,0.64,540.93,0.62,17.98
4303,20180206,600876.SH,财富证券有限责任公司杭州庆春路证券营业部,265.63,0.8,0.0,0.0,265.63
4304,20180206,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,679.45,0.65,0.0,0.0,679.45
4305,20180206,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,859.48,0.82,-859.48
4306,20180206,603655.SH,财富证券有限责任公司杭州庆春路证券营业部,499.54,0.83,0.0,0.0,499.54
4307,20180206,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,260.42,0.87,0.0,0.0,260.42
4308,20180206,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,308.17,1.02,-308.17
4309,20180207,002676.SZ,财富证券有限责任公司杭州庆春路证券营业部,92.29,0.38,190.51,0.78,-98.22
4310,20180207,002893.SZ,财富证券有限责任公司杭州庆春路证券营业部,451.07,0.61,442.81,0.6,8.27
4311,20180207,002917.SZ,财富证券有限责任公司杭州庆春路证券营业部,84.12,0.44,172.21,0.89,-88.09
4312,20180207,600202.SH,财富证券有限责任公司杭州庆春路证券营业部,359.55,1.89,0.0,0.0,359.55
4313,20180207,603058.SH,财富证券有限责任公司杭州庆春路证券营业部,439.45,0.79,0.0,0.0,439.45
4314,20180207,603329.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,805.95,0.81,-805.95
4315,20180207,603477.SH,财富证券有限责任公司杭州庆春路证券营业部,473.35,0.83,0.0,0.0,473.35
4316,20180207,603499.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,725.12,1.88,-725.12
4317,20180207,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,354.61,0.89,-354.61
4318,20180208,000929.SZ,财富证券有限责任公司杭州庆春路证券营业部,49.97,3.54,0.0,0.0,49.97
4319,20180208,002856.SZ,财富证券有限责任公司杭州庆春路证券营业部,23.82,2.25,0.0,0.0,23.82
4320,20180208,300738.SZ,财富证券有限责任公司杭州庆春路证券营业部,514.54,1.49,134.46,0.39,380.08
4321,20180209,000670.SZ,财富证券有限责任公司杭州庆春路证券营业部,253.23,0.92,86.58,0.32,166.65
4322,20180209,002676.SZ,财富证券有限责任公司杭州庆春路证券营业部,218.47,0.55,308.49,0.77,-90.02
4323,20180209,002847.SZ,财富证券有限责任公司杭州庆春路证券营业部,138.91,0.52,209.56,0.78,-70.65
4324,20180209,300738.SZ,财富证券有限责任公司杭州庆春路证券营业部,100.58,0.21,986.73,2.11,-886.15
4325,20180209,600313.SH,财富证券有限责任公司杭州庆春路证券营业部,237.16,0.8,0.0,0.0,237.16
4326,20180212,603871.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,638.4,1.02,-638.4
4327,20180213,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,256.35,0.7,167.78,0.46,88.58
4328,20180213,600992.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,70.77,0.94,-70.77
4329,20180222,300684.SZ,财富证券有限责任公司杭州庆春路证券营业部,605.65,1.48,144.08,0.35,461.57
4330,20180222,603156.SH,财富证券有限责任公司杭州庆春路证券营业部,963.47,0.82,0.0,0.0,963.47
4331,20180223,002645.SZ,财富证券有限责任公司杭州庆春路证券营业部,7.17,0.1,142.4,1.9,-135.23
4332,20180223,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,261.27,0.79,187.86,0.57,73.41
4333,20180226,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,471.87,0.86,0.0,0.0,471.87
4334,20180227,002606.SZ,财富证券有限责任公司杭州庆春路证券营业部,229.28,0.44,407.94,0.79,-178.66
4335,20180227,002878.SZ,财富证券有限责任公司杭州庆春路证券营业部,527.23,2.22,50.84,0.21,476.4
4336,20180227,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,1797.91,0.72,0.0,0.0,1797.91
4337,20180227,603356.SH,财富证券有限责任公司杭州庆春路证券营业部,356.7,0.78,0.0,0.0,356.7
4338,20180227,603895.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,431.11,0.77,-431.11
4339,20180228,002878.SZ,财富证券有限责任公司杭州庆春路证券营业部,66.09,0.27,512.98,2.07,-446.9
4340,20180228,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,560.67,0.82,436.79,0.64,123.88
4342,20180228,002915.SZ,财富证券有限责任公司杭州庆春路证券营业部,163.96,0.75,102.92,0.47,61.04
4343,20180228,603356.SH,财富证券有限责任公司杭州庆春路证券营业部,190.65,0.62,0.0,0.0,190.65
4344,20180301,002907.SZ,财富证券有限责任公司杭州庆春路证券营业部,430.03,0.67,516.45,0.8,-86.42
4345,20180301,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,1235.69,0.78,0.0,0.0,1235.69
4346,20180301,603516.SH,财富证券有限责任公司杭州庆春路证券营业部,274.56,0.66,0.0,0.0,274.56
4347,20180301,603516.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,613.6,1.47,-613.6
4348,20180301,603680.SH,财富证券有限责任公司杭州庆春路证券营业部,937.72,0.94,0.0,0.0,937.72
4349,20180302,002911.SZ,财富证券有限责任公司杭州庆春路证券营业部,330.3,0.66,268.04,0.53,62.26
4351,20180302,002922.SZ,财富证券有限责任公司杭州庆春路证券营业部,86.47,0.43,172.39,0.87,-85.91
4352,20180302,300738.SZ,财富证券有限责任公司杭州庆春路证券营业部,195.72,0.56,205.62,0.59,-9.9
4353,20180302,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,1856.48,0.93,0.0,0.0,1856.48
4354,20180302,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,1509.15,0.76,-1509.15
4355,20180302,603080.SH,财富证券有限责任公司杭州庆春路证券营业部,423.49,0.86,0.0,0.0,423.49
4356,20180302,603680.SH,财富证券有限责任公司杭州庆春路证券营业部,403.64,0.7,0.0,0.0,403.64
4357,20180302,603680.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,761.42,1.32,-761.42
4358,20180305,002927.SZ,财富证券有限责任公司杭州庆春路证券营业部,1136.02,2.02,98.12,0.17,1037.9
4359,20180305,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,1334.69,0.79,0.0,0.0,1334.69
4360,20180305,600903.SH,财富证券有限责任公司杭州庆春路证券营业部,0.0,0.0,1614.56,0.95,-1614.56
